SongId,SpotifyUrl,SongName,ArtistName,ReleaseDate,ReleaseDatePrecision,DurationMs,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,TimeSignature,Popularity,GeniusUrl,AnnotationCount,LyricsState,PageViews,SongLyrics,Attempts,CollectionTime
7IzeOGRw2L9hYsKRT7j00j,https://open.spotify.com/track/7IzeOGRw2L9hYsKRT7j00j,So Good To Be In Love Again,Eddie Money,1977,year,251600,0.578,0.676,9.0,-11.882,0.0,0.0349,0.00665,0.00271,0.0751,0.649,105.414,4.0,26,https://www.genius.com/Eddie-money-so-good-to-be-in-love-again-lyrics,1,complete,,"When I was young supposedly free
I sat around the house of life lonely
I closed my eyes, I couldn't see
Filled my head with make believe
I was fooled by a pretty face
'Til you came along and took your place
And loved me baby
Well, I, I tripped it through
This lonely big old world of ours
'Til I met you
I'm no longer lonely
Don't need to pretend
Oh good, so good, it's good
To be in love gain
I remember when I, I tripped it through
This lonely big old world of ours
'Til I met you
I'm no longer lonely
Don't need to pretend
Oh it feels good, so good, it does
To be in love gain
I'm no longer lonely
Don't need to pretend
Oh it feels good, so good, it does
To be in love gain
Oh it feels good, so good, it does
To be in love gain
Oh it feels good, so good, it does
To be in love gain
Yeah, yeah, yeah, yeah, yeah, yeah
Yeah, yeah, yeah, yeah, yeah, yeah
Yeah, yeah, yeah, yeah, yeah",1.0,1.5907907000000705
2Xan5nOVoadyi84SAw9uRX,https://open.spotify.com/track/2Xan5nOVoadyi84SAw9uRX,Open Minded,Geto Boys,1996-04-02,day,251040,0.734,0.693,7.0,-8.637,1.0,0.219,0.00948,2.81e-05,0.158,0.281,89.069,4.0,29,https://www.genius.com/Geto-boys-open-minded-lyrics,1,complete,,"[Intro]
So what's up now nigga? (BOOM)
[Verse 1: DMG]
Trapped up inside another bad day
This fuckin' chronic got me demonic effecting me in a bad way
I'm on some motherfuckin' kill shit
I got hot flashes of me fuckin' you up nigga this some real shit
I'm on another level total
Forget decisions I'm full of vengence can't any nigga hold me
Cause only, I can do what no one does it better
I decapitate niggas wearin' cashmere sweaters
(Let us) Get into some shit that niggas know about from
East to west to north to south no doubt
Every city got their niggas from they hoods
And some from my hood I'm a give one up to my hood
It's the M.P.L.S. yiggy yes y'allin'
Niggas heard me stomp from Houston to Saint Balling
Callin' to the ring if you think you can step
And get your motherfuckin' shirt wet (nigga)
[Verse 2: Scarface]
I got a million ways and one that you can die by
But I prefer to use my gun so you die by
The penetration of a hydroshock
And ain't no comin' back from your death when I come at you nigga by your
Block
It's the return of the maniac
And I'm residing on the outskirts of life somebody bring me back
I'm goin' crazy in this motherfucka
I got my pistol out the dresser about to blaze one of these motherfuckers
I gives a fuck about your bad momma
Cause nigga all I need is a reason to wipe you out
I don't believe you wanna ride on it
Cause if you ride then you gon die I'll put the southside on it
This ain't no motherfuckin' gag bitch
Just a nigga about to show your ma dukes
Cause when I get down I put the shit down for my whole set
Put my feet down and leave you hoes wet
I brake these niggas off a proper dollar
I get the feeling that you wanting my shit so now I gots to stop ya
There ain't no love for my opposition
Cause they opposition I knock they monkey ass up out position
[Verse 3: Willie D]
He wanted drama so I gave it to him
A blood puddle on his way to the ghetto is my rebuttal
The box cutter has his ass beggin' for mercy G
I flipped that out and gave him open heart surgury
It ain't no thang to me to kill a motherfucker
I'll do that shit again if I can watch your mammy suffer
I've had enough of police I ain't scarred
The next time I see the boys in blue they gonna be the boys in red
Cause they gonna bleed yes indeed
Motherfuckers took my weed!
Give me your mind and I'm a open it
Name a law and I've already broken it
Cause I don't give a fuck about the system Willie Dennis
Couldn't give a fuck about the people livin' in it
I know a lot of niggas think that they can get with me
But don't you flush it down the toilet bring that shit to me
And get your ass tore up from the floor up
I got some shit that'll make your motherfuckers throw up
When I attack there's no rewindin'
I hit your ass in the brain with this thang and leave you open minded
[Outro: Willie D]
And that ain't even the half
I laugh at the thought of a body bag
So all you fools that got conflict
Y'all can suck my motherfuckin' dick!",4.0,5.544006299998728
6EZnbuhVycoKvziW52Zm8D,https://open.spotify.com/track/6EZnbuhVycoKvziW52Zm8D,"Serial Killa (feat. The D.O.C., Tha Dogg Pound & RBX)",Snoop Dogg,1993,year,212853,0.697,0.943,2.0,-4.954,1.0,0.175,0.00269,0.0,0.0773,0.754,99.468,4.0,56,https://www.genius.com/Snoop-dogg-serial-killa-lyrics,22,complete,90819.0,"[Intro: Cutty Ranks]
Six million ways to die, choose one
[Verse 1: Kurupt]
It's time to escape, but I don't know where the fuck I'm headed
Up or down, right or left, life or death
I see myself in a mist of smoke
Death becomes any nigga that takes me for a joke
We hit a five dollar stick, now we putting in work
Unaccountable amounts of dirt, death becomes all niggas
Anybody killer, you know what the deal is
Nigga, you know what the real is
[Verse 2: Daz]
I see some mark brand niggas on the corner flaggin me down
Sayin, ""Yo Daz, what's up with the Pound?
Is that nigga Snoop alright? Aiyo what's up with the crew?
Is them niggas in jail, or are them niggas through?""
I said, ""If you ain't up on thangs
Snoop Dogg is the name, Dogg Pound's the game""
It's like this they don't understand
It's an everyday thang, to gangbang
Make that twist, don't be a bitch, let these niggas know
What's up witchu? I represent the Pound and Death Row
And can't no other motherfucker in L.A. or Long Beach
And Compton and Watts see D-O-G's
Now, you can't come and you can't run, and you can't
See long to the G of the gang
One gun is all that we need, to put you to rest
(Pump pump!) Put two slugs dead in your chest
Now you dead then a motherfucker creeping and sleeping
6 feet deep in, fucking with the Pound is
[Hook: The D.O.C.]
Suicide, it's a suicide
Suicide, it's a suicide
Suicide, it's a suicide
Suicide, it's a suicide
[Verse 3: Snoop Dogg]
The cloud becomes black and the sky becomes blue
Now you in the midst of the Dogg Pound crew
Ain't no clue on why the fuck we do what we do
Leave you in a state of paranoia, oooh
Don't make a move for your gat so soon
'Cause I drops bombs like Platoon
Walk with me, hold my hand and let me lead you
I'll take you on a journey, and I promise I won't leave you
I won't leave you
 until you get the full comprehension
And when you do, that's when the mission
Or survival becomes your every thought
Keep your eyes open 'cause you don't wanna be caught
Half stepping with your weapon on safety
Now break yourself motherfucker 'fore you make me
Take this 211 to another level
I come up with your ends,
 
you go down with the Devil
Now roam through the depths of Hell
Where the rest your busta-ass homeboys dwell, well
[Hook: The D.O.C. & 
Snoop Dogg
]
Suicide, it's a suicide
Suicide, it's a suicide
Suicide, it's a suicide
Now tell me, what's my motherfuckin name?
Serial killa! Serial killa! Serial killa!
(Wake up in the morning, eat your Lucky Charms cereal)
[Verse 4: RBX]
Deep, deep like the mind of Minolta
Now picture this
Let's picnic inside a morgue
Not pic-a-nic baskets, pic-a-nic caskets!
And I got the machine to crack your fuckin chest plates
Open and release them guts
Then I release def cuts
Brutal, jagged edged, totally rough-neck!
Now everybody scream, 'nough respect to the X
'Nough respect given
Disrespect and you will not be living
Word to momma, Emma, drama, dilemma
[Hook: The D.O.C., 
RBX
, & 
Snoop Dogg
]
Suicide, it's a suicide
Suicide, it's a suicide
Suicide, it's a suicide
Now tell me, what's my motherfuckin name?
Serial killa! Serial killa! Serial killa!
(Wake up in the morning eat your Lucky Charms cereal)",1.0,1.7797017000011692
04ZoUbYzLKu2HeTU61rufH,https://open.spotify.com/track/04ZoUbYzLKu2HeTU61rufH,Falling Asleep on a Stranger,Pierce The Veil,2007,year,223586,0.25,0.661,4.0,-6.26,0.0,0.0341,0.00132,3.99e-06,0.108,0.291,126.737,4.0,45,https://www.genius.com/Pierce-the-veil-falling-asleep-on-a-stranger-lyrics,6,complete,9660.0,"[Verse 1]
Well you know that I'm cold
Black on constellations gold
And you know that your soul's
Black top under lacing won't let it go
It was all for you, all for you and more
She won't chase him anymore
[Chorus]
To the end, never leave
Fall asleep on the first I face
And they say ""Play the game""
You and me found love lost under the shade
[Verse 2]
Well you know I'm a ghost
Pull the note out of my throat
And leave me alone
But it's all for you, all for you and more
He won't take her anymore
[Chorus]
To the end, ever leave
Fall asleep on the first I face
And they say ""Play the game""
You and me found love lost under the shade
[Outro]
Come back to my heart
Come back to my heart
Come back tonight (tonight)
Come back to my heart (I don't care)
Come back to my heart (I don't care)
Come back tonight (tonight)",8.0,11.94286099999954
0mYpdTFLWzHCz03TfnBFYB,https://open.spotify.com/track/0mYpdTFLWzHCz03TfnBFYB,Sex and Violence,The Exploited,2010,year,306213,0.428,0.464,2.0,-16.214,1.0,0.0952,9.08e-05,1.37e-05,0.061,0.84,155.396,4.0,40,https://www.genius.com/The-exploited-sex-and-violence-lyrics,2,complete,10724.0,"Sex and violence, sex and violence, sex and violence
Sex and violence, sex and violence, sex and violence
...
Hooters! etc
Sex!! I love sex I love all em sex
Hurry up sex and putting the boot in
Sex! Ha Ha!!
Sex and violence, sex and violence, sex and violence
Sex and violence, sex and violence, sex and violence
...",2.0,3.991512599997805
3OghNV9ZOUbAj62CZptOEP,https://open.spotify.com/track/3OghNV9ZOUbAj62CZptOEP,Your Love Is Driving Me Crazy,Sammy Hagar,1982-01-01,day,211226,0.586,0.574,4.0,-10.83,1.0,0.0312,0.135,0.0,0.169,0.739,146.738,4.0,54,https://www.genius.com/Sammy-hagar-your-love-is-driving-me-crazy-lyrics,1,complete,,"I don't mind
When you act your age
It suits me fine
That you treat me like a child
And I can't deny
When I'm with you
That you step outside
Of all those fears locked up inside
Your love is driving me crazy
Your love just takes me away
Your love is driving me crazy
It takes me all the way
What I like
Is what you've got to offer
Just my type
Don't mind playing on the edge
Your love is driving me crazy
Your love just takes me away
Your love is driving me crazy
It takes me all the way, yeah
Lead me to forbidden doors
You know I'm yours
Yeah, you got it, yeah, I want it
Don't you know it baby?
Right on time
A tight fit right on the money
So sublime
Hot, sweet cherries on the vine
Your love is driving me crazy
Your love just takes me away
Your love is driving me crazy
It takes me all the way, yeah
Your love is driving me crazy
Your love just takes me away
Your love is driving me crazy
Your love just takes me away, oh yeah
Your love, your love
Your love just takes me away, oh yeah
Your love",1.0,2.3869102999997267
6bkFgURDHKgWVHsekb18QU,https://open.spotify.com/track/6bkFgURDHKgWVHsekb18QU,I'm on Fire for You Baby,April Wine,1985-01-01,day,205960,0.356,0.626,10.0,-7.657,0.0,0.035,0.19,0.0,0.0653,0.389,148.679,4.0,27,https://www.genius.com/April-wine-im-on-fire-for-you-baby-lyrics,1,complete,,"This empty space I've held so long
You come around and now I'm warm
I thought that I was havin' fun
And, now, I see the way it's done
I thought we'd led a life before
Who we were? Well, I'm not sure
But, one thing I know is right
I loved you then, I'm gonna love you tonight
I'm on fire for you, baby
Fire for you, woman, all night
I'm on fire for you, baby
Fire for you, woman, all night
So, don't take your time, it's gettin' late
We might lose if we hesitate
'Cause bein' free is lots of fun
For me, though I'm just 21
I got things to do and things to see
Might even have to leave you be
But, till that time, let's give our all
And, don't look back until we fall
I'm on fire for you, baby
Fire for you, woman, all night
I'm on fire for you, baby
Fire for you, woman, all night
It'd be a shame if our games were doin' us
With all the time spent on tryin', then to lose your lovin'
So, come on, girl, we'll raise the sky
We'll break on through, we'll get so high
And, don't worry about tomorrow's world
The time is now, I need you, girl
I'm on fire for you, baby
Fire for you, woman, all night
I'm on fire for you, baby
Fire for you, woman, all night
I'm on fire for you, baby
Fire for you, woman, all night",1.0,1.7576894000012544
76A3y4iP25ziiNG3YzSYVB,https://open.spotify.com/track/76A3y4iP25ziiNG3YzSYVB,Freed Up,Russ,2020-10-23,day,167482,0.925,0.637,3.0,-8.601,0.0,0.306,0.412,9.8e-06,0.105,0.507,139.07,4.0,53,https://www.genius.com/Russ-freed-up-lyrics,0,complete,10200.0,"[Chorus]
Okay, I'm freed up to do what I please, I love it
Listen to my spirit and my heart, you got to trust it
Ooh, one thing that I know is that I don't know nothing
Jumpin' off the cliff, yes, bitch, we jumpin', ooh
Okay, I'm freed up to do what I please, I love it
Listen to my spirit and my heart, you got to trust it
Ooh, one thing that I know is that I don't know nothing
Jumpin' off the cliff, yes, bitch, we jumpin', ooh
[Verse 1]
Yeah, a cool million parked outside
You not in the circle, you're parked outside
I'm poolside sippin' spritzers, posin' for the pictures
Stay on point, but I don't have to shoot 'cause my crew is the Sixers
I can hear the whispers, but the money louder, though
I ain't scared of shit, I don't carе about a bitch
I be ballin' overseas likе Calderón
I keep a pound at home, I found my zone, I'm in it
Hour-long set, ten thousand a minute
'Bout to pivot into other industries and then put up a hundred G's
On my own, 'cause the sound of winning
On my own terms gets me off
Can't believe they really just let me walk
I'm leadin' the pack, you only lose when you needin' the cash
My whole soul screamin', ""Freedom at last""
[Chorus]
Okay, I'm freed up to do what I please, I love it
Listen to my spirit and my heart, you got to trust it
Ooh, one thing that I know is that I don't know nothing
Jumpin' off the cliff, yes, bitch, we jumpin', ooh
Okay, I'm freed up to do what I please, I love it
Listen to my spirit and my heart, you got to trust it
Ooh, one thing that I know is that I don't know nothing
Jumpin' off the cliff, yes, bitch, we jumpin', ooh
[Verse 2]
Yeah, always got to make sure that I can do the job
Just in case I get played 'cause my guard's down (Guard's down)
'Cause I know that as well as you know
That your very own shadow leaves you when it's dark out (Dark out)
I don't really need a reason to go
When you bring what I bring to the table, you don't mind eating alone
They speaking in code, I'm peepin' it, though (Peepin' it, though)
[Bridge]
Back in the wild I go, and it's where I belong right now (Belong right now)
Back in the wild I go, feelin' free as can be (Free as a bitch)
[Chorus]
Okay, I'm freed up to do what I please, I love it
Listen to my spirit and my heart, you got to trust it
Ooh, one thing that I know is that I don't know nothing
Jumpin' off the cliff, yes, bitch, we jumpin', ooh
Okay, I'm freed up to do what I please, I love it
Listen to my spirit and my heart, you got to trust it
Ooh, one thing that I know is that I don't know nothing
Jumpin' off the cliff, yes, bitch, we jumpin', ooh",1.0,7.571104999999079
2syc67OTy3m8AAhKfBpxqH,https://open.spotify.com/track/2syc67OTy3m8AAhKfBpxqH,Song About Me,TV Girl,2016-02-25,day,243727,0.625,0.949,4.0,-4.714,0.0,0.0561,0.00456,0.00506,0.645,0.496,100.639,4.0,49,https://www.genius.com/Tv-girl-song-about-me-lyrics,6,complete,31317.0,"[Sample from 
""Roxanne's Revenge""
 by Roxanne Shanté]
I asked you a question
I wanna know why
I wanna know why
Why'd you have to make a record 'bout me?
Why'd you have to make a record 'bout me?
[Verse 1]
I heard that you heard
That I was writing songs about you
That I was bad mouthing your name
In some shitty bar somewhere
You know how I love
These biased, one-sided conversations
So let's discuss the whos, the whys, the whens, the hows, the wheres
But who really cares
If it was all in my mind
If it was all in my mind
To begin with
If it was all in my mind
If it was all in my mind
To begin with
[Verse 2]
And I remember her bent over
And knowing that it was the last time
You know the end is near
If she only lets you fuck at night
And when she finally came even though she faked it
It was much appreciated
At least she had the decency
To try to make a sound she thought I'd like
But it's alright
Cause it was all in my mind
Cause it was all in my mind
To begin with
Cause it was all in my mind
Cause it was all in my mind
To begin with
[
Maddie Acid
]
Yeah I heard your song
But I wasn't impressed
So you got your feelings hurt
Now you're feeling depressed
Just because we had sex and it didn't last
Now you want revenge
You want to put me on blast
Don't make me laugh
Remember all the girls you played
And all the lies you told back in the day to get laid
An excuse for Suze
You got a story for Lori
And all those other girls you only called when you were horny
So yeah, it's nothing that you didn't do first
The only difference is that you probably did it worse
So look at the big bad soldier
Declaring holy war on every girl who didn't mean to fuck him over
But karma's a bitch
For hypocrites who kiss and tell
And talk shit about girls who only wished him well
So if you wanna chat
Just stick to the facts
And get at me
From Russia with love
, Maddie",3.0,4.08384870000009
0j0majKoNlF7GkwA8xNQHG,https://open.spotify.com/track/0j0majKoNlF7GkwA8xNQHG,I Don't Really Mind,Tame Impala,2010-05-21,day,227546,0.464,0.831,6.0,-6.006,1.0,0.0724,0.599,0.0203,0.131,0.268,137.059,4.0,47,https://www.genius.com/Tame-impala-i-dont-really-mind-lyrics,1,complete,18024.0,"[Verse 1]
Shifting, shifting, shifting a lot
Like it makes so much difference to me
Huffing, puffing, marching around
Like I know how much better it should be
I know it looks like I disagree, nine-tenths of the time
[Chorus]
But I don't really mind
But I don't really mind
But I don't really mind
But I don't really mind
[Verse 2]
Childhood puppy is old and gruff
Your mother wants to give him away
Pillar of strength was lifted off his deathbed
Three weeks ago today
[Chorus]
But I don't really mind
But I don't really mind
But I don't really mind
But I don't really mind
[Chorus]
But I don't really mind
But I don't really mind
But I don't really mind
But I don't really mind
But I don't really mind
But I don't really mind
But I don't really mind
But I don't really mind...",1.0,1.7211114999990968
6FbukFztGTLdIDNLUsnsoK,https://open.spotify.com/track/6FbukFztGTLdIDNLUsnsoK,Are U Having Any Fun? (feat. Meghan Tonjes),Hoodie Allen,2016-01-22,day,183053,0.791,0.521,2.0,-4.822,0.0,0.132,0.0716,0.0,0.143,0.574,95.993,4.0,35,https://www.genius.com/Hoodie-allen-are-u-having-any-fun-lyrics,23,complete,31081.0,"[Intro: Hoodie Allen and Meghan Tonjes]
Uh huh, uh huh, uh huh, uh huh
Uh huh, uh huh, uh huh, uh huh
Uh huh, uh huh, uh huh, uh huh
Yeah, are you having any fun, fun f-fun, fun? (Whoa)
Are you having any fun? (Are you having any fun?)
[Verse 1: Hoodie Allen]
Check it, yo, if you ain't having fun, whatchu do it for?
Quit your job, leave your wife, tell your kids you went on tour
You went out to get them snacks, ice cream and some chocolate fudge
You the one they love, so if you disappear, they'll hold a grudge
Showing up at graduation, telling them you're proud they made it
Then it's back to your vacation,
 
bumping Californication
In your station wagon that you borrowed from your older neighbors
Left a note that you would take it (You kids get back here!)
Living life without responsibility, sorta sounds a deal to me
Changed my name to cavity cause everybody filling me
Heard some people say I ain't a real MC
Might become a chef the way these motherfuckers grilling me
Meanwhile I got every Will Smith CD
And the first two seasons of Felicity
Rapping's like a gift to me
Literally I hit em with the Pun like, 'Yeah Baby Baby'
Are you having any fun?
[Chorus: Hoodie Allen and Meghan Tonjes]
Fun, fun, fun (Are you having fun?)
Are you having any fun?
Fun, fun, fun
Girl, we can have fun right under the sun, drinking all day, anything you want
Are you having any fun?
Fun, fun, fun (Hey)
I could be the one you really wanted
Could've had it all, but then you lost it (Oh)
[Verse 2: Hoodie Allen]
Yeah, first of the month comes, I ain't excited for it
Baby diapers, baby Jordans, you know I'm providing for it
Know I said I had a baby, baby, but that's premature
No one's pregnant yet, but they might be once they hear this verse
My life's a movie, Imma be the one who's cast in it
Got so many girls, it'd be an Ashton flick
Might upset the pacifists, but fact is I am really quite compassionate
Like when it comes to smoking blunts, you know I'm always ashin' it
Plus, I'm killing it with older women like The Graduate
I could see you in my future, girl, could you imagine it?
You the type to type a lot and call yourself an activist
I'm the type to overthink it all, I'm such an analyst
Everyone agrees, you so attractive, it's unanimous
I'll do anything you want, babe, except abstinence
Take a yoga class and shit, maybe buy you brunch
The truth is it don't really matter much cause we having so much fun
[Chorus: Hoodie Allen and Meghan Tonjes]
Fun, fun, fun (Hey)
Are you having any fun? (Are you having any fun?)
Fun, fun, fun
Girl, we can have fun right under the sun, drinking all day, anything you want
Are you having any fun?
Fun, fun, fun
I could be the one you really wanted
Could've had it all, but then you lost it (I could be the one) (Fun, fun, fun Ooooh)
I could be the one you really wanted (Fun, fun, fun)
Could've had it all, but then you lost it (I could be the one)
I could be the one you really wanted
Could've had it all, but then you lost it (Fun, fun, fun, Oh)",4.0,5.69816290000017
0hwRGzoOpW6CZPBbGcVzub,https://open.spotify.com/track/0hwRGzoOpW6CZPBbGcVzub,Hold Up (Wait 1 Min),YNW Melly,2019-01-18,day,231422,0.886,0.431,10.0,-10.408,0.0,0.431,0.19,0.0,0.112,0.472,139.882,4.0,45,https://www.genius.com/Ynw-melly-hold-up-wait-1-min-lyrics,5,complete,25088.0,"[Intro]
Cor-Cor-CorMill
You know what I'm sayin', we go by YNW
And I don't think the world really ready for this right now
But we really from another fuckin' Earth, another planet
We like to say Venus, you know
'Cause these freaky lil' bitches like
Swallowin' our penis and then, other nasty things
[Chorus]
I'm like hold up, wait a minute (Minute)
Uh, they let me in it (In it)
Uh, they let me in it (In it)
They be like, ""Oh, that's Melly, yeah, the menace"" (Okay)
I be like, ""No, lil' bitch"" (No, lil' bitch)
Suck on it slow, lil' bitch (Suck on it slow)
Fuck on the floor, lil' bitch (Fuck on the floor)
I ain't lettin' go, lil' bitch (I ain't lettin' go)
I'm like hold up
Do you want that? 'Cause we on that
And we strapped up with them 40 Glocks
With the laser beam and we on that
[Verse 1]
Ayy, on that
Oh yeah, it's hot in here (Hot in here)
Yeah, it's hot in here (Hot in here)
It's gettin' hot in here (Hot in here)
Ooh, pole, huh
Hit that lil' bitch with the broom, huh (Broom)
Why in the fuck is Melly walkin' around with all of these goons? Uh (Goons)
Why in the fuck is them birds, them chickens, and all of that in the room? Uh (Room)
Why in the fuck did you just hop in the car, and just went drove? Vroom, vroom
In an underwater motherfuckin' wave with you, wave
All these bitches gettin' bad, they ain't gon' behave with you (Yeah), huh
All of my bitches be bad, they not gon' behave with me (They bad), huh
All of my niggas gon' ride, my niggas gon' shoot with me, ayy, ayy
These bitches be suckin' on dick just for a two-fifty
Two-hundred fifty dollars if she wanna suck it, buy that bitch some new Givenchys (Dirty bitch)
New titties, new ass, big boobs
Fucked the ho in my Christian Loubs
Melly screamin' out ""Woo, Woo""
Blood Gang but my niggas bangin' blue
 (SuWoo)
Goddamn, how you did that?
How'd you flip that? How'd you break 'em down like a Kit-Kat?
Then rob his ass, then he'll steal your friend
If he try somethin', he'll get kidnapped
Or bitch slapped, or somethin' else
I don't know the rest
These hoes fuck, they suckin' dick
I'm all inside your mama chest
[Chorus]
I'm like hold up, wait a minute (Minute)
Uh, they let me in it (In it)
Uh, they let me in it (In it)
They be like, ""Oh, that's Melly, yeah, the menace"" (Okay)
I be like, ""No, lil' bitch"" (No, lil' bitch)
Suck on it slow, lil' bitch (Suck on it slow)
Fuck on the floor, lil' bitch (Fuck on the floor)
I ain't lettin' go, lil' bitch (I ain't lettin' go)
I'm like hold up
Do you want that? 'Cause we on that
And we strapped up with them 40 Glocks
With the laser beam and we on that (On that)
[Verse 2]
Oh, oh, oh, ah, ah, ah, ah, ah, from this, ayy
I had to boost up my 
bonfidence
, uh
I had to boost up my confidence, uh
She wanna fuck 'cause I'm arrogant, uh
Melly got bricks, he so celibate, uh
Don't wanna fuck with these lil' biddy bitches
These bitches be envyin' jealousy, uh
I got me some bricks and I'm sellin' 'em, uh
I got me that white, I was sellin' it, uh
These niggas be trippin' and cappin'
They talkin' like how they was trappin' and heroin, uh
I promise that I never trapped
I promise that I tried to trap, the shit didn't work
I upped the tool and go berserk
Melly Baby put the school on red alert
Don't you play with me, bitch
Pussy boy, you a jerk
Pussy bitch, you a squirt
Make your ho pussy squirt
Pull up in a fuckin' vert
Go and get a check or somethin'
If you don't, better go flex on somethin'
Hell nah, we don't care about the Facebook, Snapchat, none of that
Hope my ex on somethin'
Hold up, wait, my ex or somethin'?
You wanna fuck on my ex or somethin'?
Go'n 'head and fuck on my ex or somethin'
Tell the ho to give me some neck or somethin'
Goddamn, homie, done flex on 'em (Okay, ayy)
I'm flexin' on 'em (Okay, ayy)
Hundred round drum in that chop
Oh, oh, I'm checkin' on you (I'm checkin' on you)
Oh, wait, ooh, ooh, ooh, ooh, I'm checkin' on you (I'm bheckin' on you)
Ah, ah, ah, ah, I put... (What's brackin', Blood? Slime)
[Chorus]
I'm like hold up, wait a minute (Minute)
Uh, they let me in it (In it)
Uh, they let me in it (In it)
They be like, ""Oh, that's Melly, yeah, the menace"" (Okay)
I be like, ""No, lil' bitch"" (No, lil' bitch)
Suck on it slow, lil' bitch (Suck on it slow)
Fuck on the floor, lil' bitch (Fuck on the floor)
I ain't lettin' go, lil' bitch (I ain't lettin' go)
I'm like hold up
Do you want that? 'Cause we on that
And we strapped up with them 40 Glocks
With the laser beam and we on that
[Outro]
Yeah, we really on that
We really on that, no cap
Yes, sir",1.0,2.093848500000604
1oTKnx7AgEhA5wUs3Z8rrr,https://open.spotify.com/track/1oTKnx7AgEhA5wUs3Z8rrr,Needles and Pins,Deftones,2003-05-19,day,203066,0.374,0.916,6.0,-5.153,1.0,0.0512,8.64e-06,0.216,0.394,0.624,140.471,4.0,55,https://www.genius.com/Deftones-needles-and-pins-lyrics,0,complete,15545.0,"[Verse 1]
How neat, I'm impressed
How did you come to be so blessed?
You're a star, you blaze
Out like a sharp machine
Like a whale's moan
I'm here if that's what you want
[Chorus]
Here we are
You're pins, I'm needles, let's play
Here we are
You want this? Then come on
[Verse 2]
Tune out everyone in the crowd
'Cause now it's just me and you
Come fall in love with the sound
Make a pact to each other
When no one's around
Put the cross between me and you
Who wants to fuck with us now?
[Chorus]
Here we are
You're pins, I'm needles, let's play
Here we are
You want this? Then come on
[Verse 2]
Tune out everyone in the crowd
'Cause now it's just me and you
Come fall in love with the sound
Make a pact to each other
When no one's around
Put the cross between me and you
Who wants to fuck with us now?
[Outro]
Who wants to fuck with us now?
Who wants to fuck with us now?
Who wants to fuck with us now?
Who wants to fuck with us now?",6.0,7.801371800000197
1yZCPl3UyqsY2dMHU1NEPe,https://open.spotify.com/track/1yZCPl3UyqsY2dMHU1NEPe,Blood Sweat and Tears,Magical Thinker,2017-08-25,day,218791,0.526,0.567,1.0,-8.367,1.0,0.0321,0.269,0.0,0.0686,0.241,130.005,4.0,38,https://www.genius.com/Magical-thinker-blood-sweat-and-tears-lyrics,0,complete,18251.0,"Blood, sweat and tears out of all that it takes
Trials and fear of mistakes
Hearts on the table, wide open, and naked
Too far to give up a stake
'Cause I don't have the perfect lines
No, I don't have the perfect time
I know I'm not perfect; fine
But I know just what it takes
When you ask me to jump
I say, ""How high?""
When you ask me for patience
I wait in line
But now that it's my turn
I'm gonna take what's mine high
Now that it's my turn
I'm gonna take what's mine high
Blood, sweat and tears
'Cause I don't have the perfect lines
No, I don't have the perfect time
I know I'm not perfect; fine
But I know just what it takes
When you ask me to jump
I say, ""How high?""
When you ask me for patience
I wait in line
But now that it's my turn
I'm gonna take what's mine high
Now that it's my turn
I'm gonna take what's mine high
When you ask me to jump
I say, ""How high?""
When you ask me for patience
I wait in line
But now that it's my turn
I'm gonna take what's mine high
Now that it's my turn
I'm gonna take what's mine high
Now that it's my turn
I'm gonna take what's mine high
Now that it's my turn
I'm gonna take what's mine high
Blood, sweat and tears out of all that it takes
Trials and fear of mistakes",4.0,6.373060299996723
71kDpNoFnT9bJjaM0pfQl3,https://open.spotify.com/track/71kDpNoFnT9bJjaM0pfQl3,Obscure Alternatives,Japan,1978-10,month,402373,0.442,0.357,7.0,-10.858,1.0,0.0395,0.33,0.244,0.577,0.324,115.691,4.0,18,https://www.genius.com/Japan-obscure-alternatives-lyrics,1,complete,,"[Verse 1]
Love's incentives understood
Irregular thoughts comply
And still afraid of every word
Love is unsatisfied
Zero down to zero
Submerging in every man
Zero down to zero
Catch me as best you can
[Pre-Chorus]
Well, you must know something
'Cause we're dying of admiration here
[Chorus]
Mastering obscure alternatives
[Verse 2]
Between the dialogue, lovers run
New decisions we won't decide
And still afraid of every word
Love remains unsatisfied
Zero down to zero
Submerging in every man
Zero down to zero
Catch me as best you can
[Pre-Chorus]
Well, you must know something
'Cause we're dying of admiration here
[Chorus]
Mastering obscure alternatives
Mastering obscure alternatives
[Outro]
Zero down to zero
Zero down to zero
Zero down to zero
Zero down to zero
Zero down to zero
Zero down to zero
[Instrumental]",2.0,3.102309900001273
